EIN,FormYr,FormType,Name,State,MajorGroup,NTEE,NTEE.CC,UNIV,HOSP,TotalExpense,TotalEmployee,GrossReceipts,TotalAssests,CEOCompensation,Gender,TransitionYr,TRANS.D,ZIP5,LocationType,FIPS
541849891,2018,990,NEIGHBORHOOD HEALTH,VA,4,E,E32,FALSE,FALSE,15624457,174,16490003,15550480,253875.17,U,FALSE,TRUE,22306,Metropolitan,51059
541777157,2019,990,FOOD FOR OTHERS INC,VA,5,P,P60,FALSE,FALSE,4862740,15,6311020,3973723,144557.98,F,FALSE,TRUE,22031,Metropolitan,51059
541547367,2018,990,HABITAT FOR HUMANITY OF NORTHERN VA,VA,5,L,L20,FALSE,FALSE,2735380,29,4876560,4485938,134056.92,M,FALSE,TRUE,22312,Metropolitan,51059
582085326,2018,990,"NATIONAL HERITAGE FOUNDATION INC",VA,7,T,T30,FALSE,FALSE,824089,11,843168,7915583,206081.94,F,FALSE,TRUE,22102,Metropolitan,51059
510208890,2018,990,ASSOCIATION OF FORMER INTELLIGENCE,VA,5,I,I60,FALSE,FALSE,438791,3,1229084,1777533,48485.380000000005,F,FALSE,TRUE,22043,Metropolitan,51059
540695125,2018,990,ANALYTIC SERVICES INC,VA,7,U,U40,FALSE,FALSE,72517687,282,95900380,165113347,581460.5,F,FALSE,TRUE,22041,Metropolitan,51059
753057770,2018,990,WORKHOUSE ARTS FOUNDATION INC,VA,1,A,A1261,FALSE,FALSE,2378191,25,3846770,4588899,182927.07,F,FALSE,TRUE,22079,Metropolitan,51059
540841262,2018,990,FALLS CHURCH-MCLEAN CHILDRENS,VA,2,B,B21,FALSE,FALSE,1368043,33,1658513,991946,78765.58,F,FALSE,TRUE,22043,Metropolitan,51059
271255674,2018,990,"NATL STUDENT CLEARINGHOUSE RESEARCH CENTER",VA,2,B,B05,FALSE,FALSE,8396151,0,5547920,1342556,303929.06,M,FALSE,TRUE,20171,Metropolitan,51059
510449674,2018,990,CLA HOMES I CORP,VA,4,F,F33,FALSE,FALSE,120882,0,75932,964567,165039.08000000002,F,FALSE,TRUE,22031,Metropolitan,51059
520741393,2018,990,LOGISTICS MANAGEMENT INSTITUTE,VA,7,W,W70,FALSE,FALSE,332686493,1580,330749865,222207657,2459825.89,M,FALSE,TRUE,22102,Metropolitan,51059
432037202,2018,990,COMFORT FOR AMERICAS UNIFORMED SERVICES,VA,5,P,P58,FALSE,FALSE,231248,3,338306,446751,96541.3,F,FALSE,TRUE,22203,Metropolitan,51059
536019628,2018,990,INTERNATIONAL TECHNOLOGY AND ENGINEERING,VA,7,U,U0340,FALSE,FALSE,1429150,11,2330524,494692,181573.29,M,FALSE,TRUE,20191,Metropolitan,51059
363274346,2019,990,ARMED SERVICES YMCA OF THE USA,VA,5,P,P27,FALSE,FALSE,7324663,24,8649392,27637235,391738.37000000005,M,FALSE,TRUE,22193,Metropolitan,51059
521132262,2019,990,RONALD MCDONALD HOUSE CHARITIES OF,VA,4,E,E86,FALSE,FALSE,3612017,45,7846277,23637146,234615.96000000002,F,FALSE,TRUE,22042,Metropolitan,51059
540901005,2018,990,MVLE INC,VA,5,J,J30,FALSE,FALSE,14224504,703,14622588,5496140,561241,F,FALSE,TRUE,22153,Metropolitan,51059
540841262,2018,990,FALLS CHURCH-MCLEAN CHILDRENS,VA,2,B,B21,FALSE,FALSE,1368043,33,1658513,991946,64595.58,F,FALSE,TRUE,22043,Metropolitan,51059
540833311,2018,990,PHILLIPS PROGRAMS,VA,2,B,B28,FALSE,FALSE,22464511,342,24777444,22276414,253236.43000000002,F,FALSE,TRUE,22003,Metropolitan,51059
540791977,2018,990,NORTHERN VIRGINIA FAMILY SERVICE,VA,5,P,P46,FALSE,FALSE,32774168,462,33785597,17310453,325357.37,F,FALSE,TRUE,22124,Metropolitan,51059
521426174,2017,990,THE FOUNDATION FOR TECHNOLOGY AND,VA,7,U,U99,FALSE,FALSE,88072,0,209073,1093943,199064.52000000002,M,FALSE,TRUE,20191,Metropolitan,51059
541517707,2019,990,AMERICA'S CHARITIES,VA,7,T,T70,FALSE,FALSE,28796126,51,28690750,11214204,367516.39,M,FALSE,TRUE,20151,Metropolitan,51059
541851964,2018,990,SEVEN CORNERS CHILDRENS CENTER INC,VA,5,P,P33,FALSE,FALSE,766619,23,1030341,1719450,70387.84000000001,F,FALSE,TRUE,22044,Metropolitan,51059
237098748,2018,990,LITERACY COUNCIL OF NORTHERN VIRGINIA,VA,2,B,B60,FALSE,FALSE,1247390,41,1055115,701021,152081.16,U,FALSE,TRUE,22042,Metropolitan,51059
526080759,2019,990,"NATIONAL POSTAL FORUM",VA,7,W,W02,FALSE,FALSE,2621173,5,2790356,5924759,287589.96,F,FALSE,TRUE,22033,Metropolitan,51059
541293256,2015,990,BALLETNOVA CENTER FOR DANCE,VA,1,A,A62,FALSE,FALSE,1658884,17,1670185,439545,114806.43000000001,F,FALSE,TRUE,22041,Metropolitan,51059
621353357,2019,990,DULLES AREA TRANSPORTATION ASSOCIATION,VA,7,W,W40,FALSE,FALSE,520637,8,479619,108637,128536.07,M,FALSE,TRUE,20190,Metropolitan,51059
201782011,2018,990,NETHOPE INC,VA,3,C,C0260,FALSE,FALSE,8618335,23,7587971,3098353,218115.54,F,FALSE,TRUE,22030,Metropolitan,51059
237084339,2018,990,GRADUATE MANAGEMENT ADMISSION COUNCIL,VA,2,B,B90,FALSE,FALSE,95373780,135,129247146,191024106,1237047.54,U,FALSE,TRUE,20190,Metropolitan,51059
541064716,2018,990,AMERICAN YOUTH PHILHARMONIC ORCHESTRAS,VA,1,A,A69,FALSE,FALSE,716475,6,718071,623391,148454.73,M,FALSE,TRUE,22003,Metropolitan,51059
200743932,2018,990,CLA HOMES II CORP,VA,5,L,L21,FALSE,FALSE,124471,0,85521,908784,165039.08000000002,F,FALSE,TRUE,22031,Metropolitan,51059
541418680,2018,990,COMMUNITY LIVING ALTERNATIVES,VA,5,P,P73,FALSE,FALSE,5690467,154,5607511,3725238,165327.93000000002,F,FALSE,TRUE,22031,Metropolitan,51059
341320720,2019,990,AMERICAN INDUSTRIAL HYGIENE FOUNDATION,VA,2,B,B82,FALSE,FALSE,137418,0,1592886,3794788,506494.66000000003,M,FALSE,TRUE,22042,Metropolitan,51059
521165531,2019,990,"NATIONAL ORGANIZATION OF BLACK LAW",VA,5,I,I60,FALSE,FALSE,2218433,7,2409897,1591548,262062.16000000003,M,FALSE,TRUE,22312,Metropolitan,51059
521114697,2019,990,AMERICAN ASSOCIATION OF TISSUE BANKS,VA,4,E,E0365,FALSE,FALSE,5758328,18,5689670,4171504,747694.2200000001,M,FALSE,TRUE,22102,Metropolitan,51059
541642510,2018,990,OAKSEED MINISTRIES INTERNATIONAL,IL,6,Q,Q30,FALSE,FALSE,543886,4,501692,458956,80688.34000000001,F,FALSE,TRUE,60187,Metropolitan,51059
426063572,2018,990,"NATIONAL ASSOC OF SCHOOLS OF MUSIC",VA,2,B,B03,FALSE,FALSE,2039982,15,3484627,8677598,394816.53,F,FALSE,TRUE,20190,Metropolitan,51059
237423496,2019,990,THE WOMEN'S CENTER,VA,5,P,P83,FALSE,FALSE,3545925,104,3832413,1410086,170326.67,F,FALSE,TRUE,22180,Metropolitan,51059
237417411,2013,990,"NATIONAL SPACE SOCIETY",DC,7,U,U30,FALSE,FALSE,658355,1,708062,217365,13888.78,M,FALSE,TRUE,20191,Metropolitan,51059
530234290,2018,990,UNITED WAY OF THE NATIONAL CAPITAL AREA,VA,7,T,T70,FALSE,FALSE,27250763,64,34294800,34647427,608878.3600000001,F,FALSE,TRUE,22182,Metropolitan,51059
521095066,2019,990,LAW ENFORCEMENT LEGAL DEFENSE FUND,VA,5,I,I60,FALSE,FALSE,1882062,3,1882755,4520103,177155.52000000002,M,FALSE,TRUE,22303,Metropolitan,51059
530178290,2017,990,FAMILY CAREER AND COMMUNITY LEADERS OF,VA,5,O,O52,FALSE,FALSE,4535091,26,5216788,5550403,255285.63,F,FALSE,TRUE,20191,Metropolitan,51059
261756738,2018,990,MEDICAL CARE FOR CHILDREN,VA,4,E,E11,FALSE,FALSE,667233,2,2327879,3820517,164996.57,F,FALSE,TRUE,22150,Metropolitan,51059
237447962,2018,990,GOOD SHEPHERD HOUSING AND FAMILY,VA,5,L,L20,FALSE,FALSE,2770146,11,3065846,10488978,170638.41,M,FALSE,TRUE,22309,Metropolitan,51059
540675506,2018,990,ARC OF NORTHERN VIRGINIA INC,VA,5,P,P82,FALSE,FALSE,1791628,24,1711327,2761491,143114.82,F,FALSE,TRUE,22043,Metropolitan,51059
526057050,2018,990,SOCIETY OF TOXICOLOGY,VA,4,E,E03,FALSE,FALSE,7653310,0,12444281,19222783,163119.59000000003,F,FALSE,TRUE,20191,Metropolitan,51059
540901005,2018,990,MVLE INC,VA,5,J,J30,FALSE,FALSE,14224504,703,14622588,5496140,190755.45,F,FALSE,TRUE,22153,Metropolitan,51059
530214882,2019,990,AMERICAN FOUNDATION FOR PHARMACEUTICAL,VA,2,B,B1282,FALSE,FALSE,914460,3,2233384,10752672,305081.19,F,FALSE,TRUE,22310,Metropolitan,51059
541595774,2018,990,FAUQUIER HABITAT FOR HUMANITY INC,VA,5,L,L20,FALSE,FALSE,1136151,11,1685066,2849852,26480.460000000003,M,FALSE,TRUE,20188,Metropolitan,51061
311742955,2018,990,NORTHERN PIEDMONT COMMUNITY FOUNDATION,VA,7,T,T31,FALSE,FALSE,2169488,9,6448523,15767112,114388.96,F,FALSE,TRUE,20188,Metropolitan,51061
541064500,2018,990,PENINSULAS EMERGENCY MEDICAL,VA,4,E,E0262,FALSE,FALSE,583443,65,683121,342470,96118.38,M,FALSE,TRUE,23061,Metropolitan,51073
352258075,2018,990,SHELTERING ARMS HOSPITAL SOUTH INC,VA,4,E,E20,FALSE,TRUE,12797404,0,13351083,3166479,580036.9600000001,F,FALSE,TRUE,23116,Metropolitan,51085
541615601,2018,990,PALMYRA REHABILITATION CORPORATION,VA,4,E,E50,FALSE,FALSE,0,0,157831,288725,580036.9600000001,F,FALSE,TRUE,23116,Metropolitan,51085
540505955,2018,990,SHELTERING ARMS HOSPITAL,VA,4,E,E24,FALSE,TRUE,32722343,685,43817498,33940291,580036.9600000001,F,FALSE,TRUE,23116,Metropolitan,51085
540524902,2018,990,COVENANT WOODS,VA,4,E,E91,FALSE,FALSE,28456276,415,28138195,179240016,379373.41000000003,M,FALSE,TRUE,23111,Metropolitan,51085
541552747,2018,990,WESTMINSTER CANTERBURY CHILD CARE,VA,5,P,P33,FALSE,FALSE,1597055,52,1792992,441615,538373.89,M,FALSE,TRUE,23227,Metropolitan,51087
521189655,2018,990,WESTMINSTER CANTERBURY FOUNDATION,VA,5,P,P11,FALSE,FALSE,6893326,0,10600798,55665198,538373.89,M,FALSE,TRUE,23227,Metropolitan,51087
542024437,2016,990,VIRGINIA FREE ENTERPRISE FOUNDATION,VA,7,S,S05,FALSE,FALSE,31170,0,12004,12731,192842.80000000002,M,FALSE,TRUE,23242,Metropolitan,51087
541552745,2018,990,THE GLEBE OF RICHMOND INC,VA,5,P,P75,FALSE,FALSE,239744,0,635307,4186088,538373.89,M,FALSE,TRUE,23227,Metropolitan,51087
521238441,2018,990,RICHMOND STRIKERS SOCCER CLUB INC,VA,5,N,N64,FALSE,FALSE,6851882,36,7042867,3943399,197609.37000000002,M,FALSE,TRUE,23060,Metropolitan,51087
540535104,2018,990,JEWISH COMMUNITY CENTER OF RICHMOND,VA,5,P,P28,FALSE,FALSE,8735959,400,8696800,15828828,159514.96000000002,M,FALSE,TRUE,23226,Metropolitan,51087
540915317,2019,990,ROSLYN MANAGERS CORPORATION,VA,8,X,X03,FALSE,FALSE,1574248,18,1634698,265721,126794.25000000001,F,FALSE,TRUE,23229,Metropolitan,51087
540629691,2019,990,SOAR 365,VA,5,P,P82,FALSE,FALSE,18843114,561,19352347,21736292,345573.60000000003,M,FALSE,TRUE,23227,Metropolitan,51087
541149882,2018,990,PREVENT CHILD ABUSE VIRGINIA,VA,5,I,I72,FALSE,FALSE,6003356,25,6284705,1304135,126251.43000000001,F,FALSE,TRUE,23229,Metropolitan,51087
541872647,2019,990,SUPPORTONE INC,VA,5,P,P40,FALSE,FALSE,2289762,79,2284273,1435801,106673.94,F,FALSE,TRUE,23227,Metropolitan,51087
541393537,2018,990,NW3C INC,VA,5,I,I99,FALSE,FALSE,9749240,69,9655867,1443051,255564.67,M,FALSE,TRUE,23230,Metropolitan,51087
541364885,2017,990,READING AND EDUCATION FOR ADULT DEVELOPMENT INC,VA,2,B,B1960,FALSE,FALSE,409350,19,585153,772553,111493.92000000001,F,FALSE,TRUE,23230,Metropolitan,51087
540535104,2018,990,JEWISH COMMUNITY CENTER OF RICHMOND,VA,5,P,P28,FALSE,FALSE,8735959,400,8696800,15828828,261969.51,M,FALSE,TRUE,23226,Metropolitan,51087
540808239,2018,990,VIRGINIA INSTITUTE OF PASTORAL CARE INC,VA,8,X,X20,FALSE,FALSE,511112,10,460912,278165,85241.27,M,FALSE,TRUE,23226,Metropolitan,51087
541615598,2018,990,SHELTERING ARMS CORPORATION,VA,5,L,L99,FALSE,FALSE,13960088,0,1130304,82933856,580036.9600000001,F,FALSE,TRUE,23116,Metropolitan,51087
237118287,2017,990,A GRACE PLACE ADULT CARE CENTER,VA,5,P,P80,FALSE,FALSE,2571646,69,1472196,221366,49723.62,F,FALSE,TRUE,23228,Metropolitan,51087
541916517,2017,990,COMFORT ZONE CAMP INC,VA,5,N,N20,FALSE,FALSE,1806598,22,1937410,567894,119674.37000000001,F,FALSE,TRUE,23230,Metropolitan,51087
541553651,2018,990,WESTMINSTER CANTERBURY MANAGEMENT,VA,5,P,P1170,FALSE,FALSE,14131136,70,14131136,147362707,538373.89,M,FALSE,TRUE,23227,Metropolitan,51087
237375346,2018,990,UNITED WAY OF GREATER RICHMOND,VA,7,T,T70,FALSE,FALSE,19295632,48,17487136,12027774,234330.38,M,FALSE,TRUE,23230,Metropolitan,51087
521373103,2019,990,VIRGINIA BAPTIST HOMES FOUNDATION INC,VA,5,P,P11,FALSE,FALSE,965757,0,1528584,9882422,529574.3200000001,M,FALSE,TRUE,23060,Metropolitan,51087
541850067,2019,990,COMMONWEALTH LONG TERM CARE FOUNDATION,VA,7,R,R25,FALSE,FALSE,51055,0,51852,428427,363861.62000000005,M,FALSE,TRUE,23227,Metropolitan,51087
540803325,2017,990,JUNIOR ACHIEVEMENT OF CENTRAL VA INC,VA,5,O,O53,FALSE,FALSE,1553113,12,1717345,6105056,197184.27000000002,F,FALSE,TRUE,23226,Metropolitan,51087
546059009,2018,990,CULTUREWORKS INC,VA,1,A,A26,FALSE,FALSE,1023854,5,1059851,520012,186357.30000000002,M,FALSE,TRUE,23230,Metropolitan,51087
541080608,2018,990,VIRGINIA ASSOCIATION OF INDEPENDENT,VA,2,B,B03,FALSE,FALSE,1017330,7,1088235,1340145,239037.00000000003,F,FALSE,TRUE,23236,Metropolitan,51087
540796066,2019,990,THE VIRGINIA COLLEGE FUND,VA,2,B,B12,FALSE,FALSE,822386,1,839237,591134,211840.41,M,FALSE,TRUE,23230,Metropolitan,51087
521289657,2018,990,HOSPICE SUPPORT CARE OF,VA,5,P,P74,FALSE,FALSE,1044470,29,1305065,3164363,146775.04,F,FALSE,TRUE,23188,Metropolitan,51095
546433122,2019,990,WILLIAMSBURG LANDING CONTINUING CARE,VA,5,P,P75,FALSE,FALSE,819136,0,789081,10155279,316143.60000000003,M,FALSE,TRUE,23185,Metropolitan,51095
541382723,2018,990,CARE NET,VA,7,R,R19,FALSE,FALSE,5104904,38,5402277,3673941,277822.47000000003,M,FALSE,TRUE,20176,Metropolitan,51107
521404857,2019,990,AIR FORCE RETIRED OFFICERS COMMUNITY - WASHINGTON DC,VA,5,P,P75,FALSE,FALSE,30324847,375,42431436,90439776,390841.30000000005,U,FALSE,TRUE,20165,Metropolitan,51107
541663986,2019,990,LIFE LINE INC,VA,7,T,T99,FALSE,FALSE,507121,10,693173,790003,100238.58,F,FALSE,TRUE,20176,Metropolitan,51107
540972486,2018,990,EVERY CITIZEN HAS OPPORTUNITIES INC,VA,5,J,J30,FALSE,FALSE,6373946,110,6052290,3225769,235658.00000000003,M,FALSE,TRUE,20175,Metropolitan,51107
546053662,2019,990,"NATIONAL SPORTING LIBRARY INC",VA,2,B,B70,FALSE,FALSE,3308719,23,10061868,21936579,198882.49000000002,F,FALSE,TRUE,20118,Metropolitan,51107
743071794,2019,990,LOUDOUN CARES,VA,5,P,P99,FALSE,FALSE,107669,6,110516,1241638,44419.68,F,FALSE,TRUE,20178,Metropolitan,51107
542031700,2019,990,PATRICK HENRY COLLEGE FOUNDATION,VA,2,B,B11,FALSE,FALSE,21879,0,201684,2174007,275541.10000000003,M,FALSE,TRUE,20132,Metropolitan,51107
135563001,2018,990,"NATIONAL RECREATION AND PARK ASSOCIATION",VA,5,N,N32,FALSE,FALSE,19155177,82,29086624,20930732,546588.13,F,FALSE,TRUE,20148,Metropolitan,51107
621135981,2018,990,WASHINGTON AIRPORTS TASK FORCE,VA,7,W,W40,FALSE,FALSE,889967,4,1239988,628495,291843.14,M,FALSE,TRUE,20166,Metropolitan,51107
620988294,2019,990,PRISON FELLOWSHIP MINISTRIES,VA,5,I,I43,FALSE,FALSE,43920798,311,51003011,24983469,471701.86000000004,U,FALSE,TRUE,20176,Metropolitan,51107
541282756,2018,990,LOUDOUN CITIZENS FOR SOCIAL JUSTICE INC,VA,5,P,P0143,FALSE,FALSE,1739134,56,2034934,2152723,120510.40000000001,F,FALSE,TRUE,20176,Metropolitan,51107
541222147,2019,990,BLUE RIDGE HEALTH CENTER INC,VA,4,E,E30,FALSE,FALSE,9140309,121,11573884,12198176,124584.82,M,FALSE,TRUE,22922,Metropolitan,51125
540880233,2018,990,QUIN RIVERS INCORPORATED,VA,5,P,P20,FALSE,FALSE,1803730,27,1922773,1107057,124544.49,F,FALSE,TRUE,23124,Metropolitan,51127
311620682,2018,990,MONTPELIER FOUNDATION,VA,1,A,A54,FALSE,FALSE,9404857,155,8337557,34216716,317283.74000000005,U,FALSE,TRUE,22960,Metropolitan,51137
540584800,2019,990,HARGRAVE MILITARY ACADEMY,VA,2,B,B20,FALSE,FALSE,8994676,158,16282781,26521935,166443,M,FALSE,TRUE,24531,Metropolitan,51143
201612906,2018,990,LONGWOOD UNIVERSITY,VA,2,B,B43,TRUE,FALSE,16146006,12,16163735,350893618,132299.84,F,FALSE,TRUE,23901,Rural,51147
540988560,2018,990,CROSSROADS COMMUNITY SERVICES BOARD,VA,4,F,F32,FALSE,FALSE,15729863,388,16113025,17083004,148561.55000000002,F,FALSE,TRUE,23901,Rural,51147
541163134,2019,990,COMMISSION ON ACCREDITATION FOR LAW,VA,5,I,I0360,FALSE,FALSE,4989420,268,6491063,10503372,407568.44,M,FALSE,TRUE,20155,Metropolitan,51153
541101179,2018,990,PRINCE WILLIAM SOCCER INC,VA,5,N,N64,FALSE,FALSE,2917820,55,3096372,958225,151354.13,M,FALSE,TRUE,22193,Metropolitan,51153
540987761,2018,990,CHOICE BOOKS OF NORTHERN VIRGINIA INC,VA,8,X,X20,FALSE,FALSE,7868142,168,21265797,9972655,95038.19,M,FALSE,TRUE,20136,Metropolitan,51153
830435138,2018,990,GREATER PRINCE WILLIAM AREA COMMUNITY,VA,4,E,E32,FALSE,FALSE,12946316,155,13911235,5273915,190790.33000000002,M,FALSE,TRUE,22192,Metropolitan,51153
800340923,2018,990,MARINE CORPS ASSOCIATION FOUNDATION,VA,7,W,W30,FALSE,FALSE,1603730,0,1589862,664123,345670.61000000004,M,FALSE,TRUE,22134,Metropolitan,51153
540897679,2018,990,ACTION IN COMMUNITY THROUGH SERVICE OF,VA,5,P,P20,FALSE,FALSE,5059391,106,5481006,5149808,134022.04,M,FALSE,TRUE,22026,Metropolitan,51153
260803466,2019,990,MARINE CORPS HERITAGE FOUNDATION,VA,7,W,W30,FALSE,FALSE,12429447,82,16126948,128565083,263891.18,M,FALSE,TRUE,22172,Metropolitan,51153
541844267,2018,990,HEADWATERS THE RAPPAHANNOCK COUNTY,VA,2,B,B11,FALSE,FALSE,360866,7,463143,1170914,79672.46,M,FALSE,TRUE,22740,Metropolitan,51157
541735338,2018,990,THE MENOKIN FOUNDATION,VA,1,A,A80,FALSE,FALSE,653048,7,1211194,2602803,83505.99,M,FALSE,TRUE,22572,Rural,51159
453230862,2019,990,DELTA DENTAL OF VIRGINIA FOUNDATION,VA,4,E,E60,FALSE,FALSE,452658,0,420586,352792,1217702.2200000002,M,FALSE,TRUE,24018,Metropolitan,51161
363666533,2018,990,AMITY FELLOWSERVE INC,VA,4,E,E91,FALSE,FALSE,4060728,23,2229824,2787010,394246.46,M,FALSE,TRUE,24019,Metropolitan,51161
900345214,2018,990,AMITY FELLOWSERVE INC,VA,7,S,S82,FALSE,FALSE,93627131,1439,69541974,28859844,394246.46,M,FALSE,TRUE,24019,Metropolitan,51161
521306161,2019,990,SHENANDOAH VALLEY LUTHERAN HOUSING INC,VA,5,L,L20,FALSE,FALSE,323813,3,333373,631909,365381.08,F,FALSE,TRUE,24018,Metropolitan,51161
237126857,2018,990,FRIENDSHIP HEALTH AND REHAB CENTER INC,VA,4,E,E91,FALSE,FALSE,22816322,461,24057664,38754829,455494.65,M,FALSE,TRUE,24019,Metropolitan,51161
540737207,2018,990,GIRL SCOUTS OF VIRGINIA,VA,5,O,O42,FALSE,FALSE,2760288,38,4665489,5779609,111202.89000000001,F,FALSE,TRUE,24019,Metropolitan,51161
510248666,2019,990,ZION PLACE INCORPORATED,VA,5,L,L20,FALSE,FALSE,4033206,11,6751225,0,365381.08,F,FALSE,TRUE,24018,Metropolitan,51161
311650055,2018,990,SMYTH COUNTY COMMUNITY FOUNDATION,VA,7,T,T31,FALSE,FALSE,1688577,64,5152207,15835333,108598.88,M,FALSE,TRUE,24354,Rural,51173
540648185,2018,990,FREDERICKSBURG REGIONAL SPCA,VA,3,D,D20,FALSE,FALSE,1347673,48,1366429,3044282,92182.39000000001,F,FALSE,TRUE,22408,Metropolitan,51177
540976559,2018,990,ST BENEDICTS CORPORATION,VA,4,E,E99,FALSE,FALSE,309712,0,461436,6641415,222888.65000000002,F,FALSE,TRUE,24609,NA,51185
541008875,2018,990,SHENANDOAH AREA AGENCY ON AGING,VA,5,P,P81,FALSE,FALSE,2305850,57,2698149,1373807,106433.05,F,FALSE,TRUE,22630,Metropolitan,51187
541144120,2018,990,WILLIAM KING MUSEUM OF ART,VA,1,A,A1920,FALSE,FALSE,1048918,27,880258,2649129,60671.58,F,FALSE,TRUE,24212,Metropolitan,51191
540505892,2018,990,EMORY & HENRY COLLEGE,VA,2,B,B43,TRUE,FALSE,64673126,986,66073489,244958297,380955,M,FALSE,TRUE,24327,Metropolitan,51191
540505892,2018,990,EMORY & HENRY COLLEGE,VA,2,B,B43,TRUE,FALSE,64673126,986,66073489,244958297,225089.36000000002,M,FALSE,TRUE,24327,Metropolitan,51191
540536105,2018,990,ROBERT E LEE MEMORIAL ASSOCIATION INC,VA,1,A,A54,FALSE,FALSE,3698002,70,2117421,32341591,188690.99000000002,M,FALSE,TRUE,22558,Rural,51193
541305517,2019,990,USO OF HAMPTON ROADS AND CENTRAL VIRGINIA INC,VA,7,W,W1930,FALSE,FALSE,2527752,24,2561930,1069626,116516.64000000001,F,FALSE,TRUE,23503,Rural,51199
541970142,2019,990,"NATIONAL COMMISSION ON ORTHOTIC &",VA,4,H,H03,FALSE,FALSE,1019108,5,1438655,2301549,227019.75000000003,F,FALSE,TRUE,22314,Metropolitan,51510
520784740,2018,990,"NATIONAL ASSOCIATION OF STATE MENTAL",VA,4,F,F32,FALSE,FALSE,9000840,24,9434927,4544322,329759.88,M,FALSE,TRUE,22314,Metropolitan,51510
582040928,2019,990,PRINCE GEORGES CO VOA LIVING,VA,5,P,P26,FALSE,FALSE,182962,0,167491,1563537,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
133170827,2019,990,"NATIONAL ARTS STRATEGIES INC",VA,1,A,A0226,FALSE,FALSE,3043943,10,4265232,8214803,243861.34000000003,F,FALSE,TRUE,22314,Metropolitan,51510
530217158,2018,990,ASSOCIATION OF GOVERNMENT ACCOUNTANTS,VA,7,W,W0320,FALSE,FALSE,6153120,25,6271531,5488065,348003.21,F,FALSE,TRUE,22301,Metropolitan,51510
460282694,2019,990,"NATIONAL ASSOCIATION OF STATE",VA,2,B,B03,FALSE,FALSE,2259655,10,1895511,950721,23855.74,F,FALSE,TRUE,22314,Metropolitan,51510
364350720,2018,990,ST LOUIS VOLUNTEERS OF AMERICA,VA,5,P,P26,FALSE,FALSE,531581,0,391685,3509475,699061.6900000001,M,FALSE,TRUE,22314,Metropolitan,51510
721436505,2019,990,KNOXVILLE VOA ELDERLY HOUSING INC,VA,5,P,P26,FALSE,FALSE,284649,0,239616,1521459,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
273628041,2018,990,WOUNDED WARRIOR AMPUTEE SOFTBALL TEAM,VA,5,N,N63,FALSE,FALSE,558491,3,541016,271932,46810.05,F,FALSE,TRUE,22314,Metropolitan,51510
135656187,2019,990,FLIGHT SAFETY FOUNDATION INC,VA,5,M,M40,FALSE,FALSE,3227753,12,2854023,1963090,180581.39,M,FALSE,TRUE,22314,Metropolitan,51510
521317562,2018,990,THEATREWASHINGTON,DC,1,A,A1265,FALSE,FALSE,753501,6,1368381,912755,139803.40000000002,F,FALSE,TRUE,20009,Metropolitan,51510
581836220,2019,990,YOUNGSTOWN VOA INDEPENDENT HOUSING,VA,5,L,L24,FALSE,FALSE,583779,0,547972,2600203,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
541417000,2018,990,COUNCIL ON STANDARDS FOR,VA,6,Q,Q20,FALSE,FALSE,583024,4,559438,334098,208676.14,M,FALSE,TRUE,22314,Metropolitan,51510
581836216,2019,990,MANSFIELD VOA INDEPENDENT HOUSING,VA,5,L,L24,FALSE,FALSE,356360,0,381287,1958679,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
581917699,2019,990,CLEVELAND VOA ELDERLY HOUSING INC,VA,7,T,T21,FALSE,FALSE,365097,0,565859,1790464,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
541634929,2018,990,ASSOCIATION OF INTERNATIONAL AGRICULTURAL,VA,6,Q,Q31,FALSE,FALSE,2102694,12,2523014,48088791,433382.91000000003,M,FALSE,TRUE,22314,Metropolitan,51510
460282694,2019,990,"NATIONAL ASSOCIATION OF STATE",VA,2,B,B03,FALSE,FALSE,2259655,10,1895511,950721,278042.65,M,FALSE,TRUE,22314,Metropolitan,51510
721328891,2019,990,LOUISVILLE VOA ELDERLY HOUSING INC,VA,5,P,P26,FALSE,FALSE,386958,0,318277,2047725,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
720863839,2019,990,OAK PARK PLAZA INC,VA,5,L,L21,FALSE,FALSE,1201196,0,1200788,3468093,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
202622550,2016,990,COLORECTAL CANCER COALITION INC,MO,4,G,G30,FALSE,FALSE,1934444,14,2695677,1634080,142231.92,F,FALSE,TRUE,65806,Metropolitan,51510
541071370,2019,990,PHYSICIAN ASSISTANT FOUNDATION OF THE,VA,4,E,E11,FALSE,FALSE,807086,0,1844769,3438164,218422.92,F,FALSE,TRUE,22314,Metropolitan,51510
521642692,2018,990,THE CLUB FOUNDATION,VA,2,B,B82,FALSE,FALSE,372566,0,913668,4395312,637995.53,M,FALSE,TRUE,22314,Metropolitan,51510
300357171,2019,990,MEMPHIS VOA ELDERLY HOUSING INC,VA,5,L,L22,FALSE,FALSE,437001,0,336628,3482055,733960.2200000001,M,FALSE,TRUE,22314,Metropolitan,51510
