EIN,m1,m2,m3,m4,m5
742230419,R,6,Q,Q5,Q50
300211961,R,1,A,A2,A26
742244155,R,5,P,P7,P75
461249143,S,7,T,T3,T30
742461534,R,1,A,A3,A32
742605516,R,3,D,D3,D30
311802114,R,5,J,J2,J22
710239389,R,7,T,T7,T70
751293383,S,7,W,W2,W20
741783855,R,5,P,P3,P33
741362982,R,7,T,T7,T70
742624477,R,4,E,E3,E32
742245072,S,2,B,B4,B40
742542417,R,5,L,L2,L20
741604409,R,3,D,D5,D50
742656780,R,4,E,E8,E86
741507957,R,2,B,B2,B25
750957351,R,11,B,B4,B41
752065785,R,4,F,F4,F42
465590355,R,4,E,E3,E32
751296869,R,5,O,O2,O23
752952765,R,7,W,W7,W70
752486132,R,8,X,X2,X20
751984285,R,5,P,P7,P70
300481558,S,5,P,P0,P11
611462062,R,4,E,E6,E60
841720344,R,8,X,X2,X20
134367788,R,5,N,N6,N61
751552721,R,5,O,O4,O42
751101571,R,5,O,O4,O42
752486132,R,8,X,X2,X20
752177452,R,6,Q,Q5,Q50
710981865,R,5,P,P2,P29
752213291,R,5,P,P3,P30
752725353,R,12,E,E2,E20
752481906,S,2,B,B0,B11
741394418,R,12,E,E2,E22
741191729,R,12,E,E2,E22
742844558,R,12,E,E2,E21
742330402,R,5,P,P8,P81
742314580,R,5,P,P7,P74
742469139,R,5,P,P7,P70
273993262,R,12,E,E2,E20
760591592,R,12,E,E2,E21
752461679,R,5,L,L4,L41
750926755,R,11,B,B4,B43
752760831,R,11,B,B5,B50
750800631,S,5,P,P0,P02
205254172,R,2,B,B2,B21
751508091,R,4,G,G2,G25
751947007,S,4,E,E0,E11
752961800,R,5,I,I4,I43
455363543,R,4,E,E6,E60
752396057,R,5,O,O5,O50
752737301,R,6,Q,Q3,Q33
752217559,R,4,G,G8,G81
751037226,R,12,E,E2,E24
820578155,S,2,B,B2,B20
750911671,R,4,F,F2,F21
752205242,R,5,N,N2,N20
752399684,R,7,S,S2,S20
752216940,R,5,N,N6,N6A
841662855,S,2,B,B0,B11
751008422,R,5,J,J3,J33
751153975,R,5,P,P8,P82
760591592,R,12,E,E2,E21
264739435,S,1,A,A0,A11
751844139,R,12,E,E2,E22
453452817,R,5,K,K3,K35
751468956,R,1,A,A6,A69
751085555,R,5,P,P7,P70
751095223,R,2,B,B6,B60
470902114,R,7,W,W7,W70
751751385,R,8,X,X2,X21
263087442,S,4,E,E2,E22
756057722,R,1,A,A5,A54
752389331,R,5,P,P7,P70
751562942,R,5,N,N7,N70
750800692,R,4,E,E9,E92
742587034,R,5,N,N6,N60
751995826,R,5,P,P3,P31
752291809,R,5,P,P6,P62
363194603,R,7,S,S4,S41
751366166,R,7,S,S5,S50
352466064,S,8,X,X0,X12
751085555,R,5,P,P7,P70
751596658,R,11,B,B4,B42
453060615,R,4,E,E6,E60
752908888,R,5,L,L5,L50
751008430,R,12,E,E2,E21
261143407,R,2,B,B2,B20
750800694,R,5,P,P7,P75
751837454,R,12,E,E2,E22
752247281,R,2,B,B2,B20
752898097,R,5,P,P3,P30
751878337,R,5,P,P3,P33
750808774,R,1,A,A5,A51
752684368,R,8,X,X2,X20
752708992,R,5,P,P8,P80
751770140,R,5,P,P8,P84
272411622,R,7,T,T3,T30
756054602,R,2,B,B2,B25
752563041,R,5,L,L2,L25
311660877,R,7,W,W7,W70
751633963,S,4,E,E7,E70
870741150,S,5,N,N3,N32
752439715,R,7,S,S4,S41
752806391,R,6,Q,Q3,Q30
752896138,R,5,P,P7,P70
364349795,R,5,K,K3,K34
743068174,R,1,A,A6,A61
204039621,S,2,B,B0,B11
237345926,R,7,W,W7,W70
262126265,R,4,G,G9,G9B
750800634,R,5,P,P3,P33
752945359,R,7,T,T3,T30
752842602,R,7,R,R2,R20
752908888,R,5,L,L5,L50
752097161,S,5,L,L2,L20
752113723,R,1,A,A5,A54
751823701,R,5,P,P8,P80
752536818,R,4,E,E3,E31
320225988,S,2,B,B0,B11
752890923,S,1,A,A6,A61
751783322,R,1,A,A6,A6B
756061082,R,1,A,A6,A65
752133827,R,5,P,P8,P85
204572509,R,5,L,L2,L22
204216534,S,2,B,B0,B11
237258521,R,1,A,A8,A82
751627097,S,2,B,B7,B70
752849911,R,5,L,L2,L20
750964982,S,3,D,D5,D50
752048261,R,7,T,T9,T99
752828903,S,4,F,F5,F53
751630370,R,8,X,X2,X22
756027740,R,4,G,G5,G51
750800655,R,5,P,P7,P75
752097161,S,5,L,L2,L20
300018778,S,5,O,O0,O12
756002511,R,5,N,N5,N52
751566003,R,7,U,U9,U99
261143407,R,2,B,B2,B20
752838956,S,4,E,E0,E11
750968301,R,4,G,G4,G41
621178909,R,5,N,N6,N64
203181364,R,5,N,N3,N32
200384307,R,1,A,A5,A52
134281766,R,7,T,T3,T30
752316143,R,8,X,X2,X20
752496426,R,2,B,B2,B20
752780401,S,2,B,B0,B12
621012625,R,2,B,B8,B82
237319371,R,5,L,L8,L80
751314856,R,4,F,F2,F22
752057692,R,5,K,K3,K31
750838773,R,5,P,P8,P80
752813621,S,4,E,E2,E22
751980169,R,8,X,X2,X21
752796594,R,5,I,I7,I72
742093957,R,5,P,P7,P74
452893839,R,5,K,K3,K31
742868655,S,4,F,F3,F32
742544266,R,5,J,J3,J30
201063916,R,7,S,S3,S30
741156430,R,3,D,D2,D20
741145974,R,5,O,O2,O23
741312313,R,4,E,E5,E50
742055761,R,5,P,P4,P43
741234166,R,5,J,J3,J32
741168038,R,7,T,T7,T70
743019849,R,4,E,E3,E30
753260266,R,4,E,E3,E31
760383233,S,2,B,B0,B11
760355468,R,5,L,L2,L25
760480012,R,4,E,E3,E31
760682238,S,4,E,E2,E20
741384864,R,5,P,P2,P20
742912643,R,5,P,P7,P74
262553196,R,4,E,E3,E31
272860109,R,4,E,E3,E31
750976671,R,5,P,P2,P28
750827409,R,11,B,B4,B43
752747708,R,4,E,E6,E62
752405203,R,4,E,E6,E60
741109748,R,11,B,B4,B42
760313751,S,7,S,S0,S12
371453409,R,4,F,F3,F31
760305357,S,4,G,G0,G02
760162538,S,5,I,I0,I11
760485959,R,5,I,I2,I21
760663007,R,1,A,A6,A6C
760570381,R,5,N,N6,N60
760655841,S,3,C,C3,C30
261460311,R,2,B,B9,B99
760563835,R,2,B,B2,B25
760073661,R,4,G,G8,G81
480543752,S,4,F,F3,F30
760458224,R,2,B,B9,B90
760157123,R,5,P,P2,P29
742162248,R,1,A,A3,A34
760037136,R,5,P,P7,P73
452774942,R,4,H,H4,H48
760312087,R,8,X,X2,X20
760393953,R,1,A,A6,A68
710933434,R,4,E,E3,E30
742168515,R,4,E,E5,E50
760217152,R,1,A,A5,A57
741769336,S,2,B,B0,B11
760308253,R,6,Q,Q5,Q50
760231238,R,4,E,E6,E65
760400642,R,5,L,L2,L20
760645238,R,4,E,E7,E70
741669131,R,4,F,F3,F33
760027902,R,5,L,L8,L80
208803626,R,4,F,F3,F30
741152613,R,5,P,P4,P40
760194617,R,1,A,A3,A32
421573695,R,3,C,C3,C32
760280324,R,4,E,E3,E31
741855952,R,4,G,G4,G42
760586335,R,8,X,X2,X20
237228302,R,2,B,B6,B60
742137744,R,5,I,I2,I20
742118224,R,1,A,A2,A25
760088702,R,5,P,P2,P20
741997921,R,2,B,B8,B82
760386539,R,7,S,S2,S20
453305276,R,8,X,X2,X20
741547146,R,6,Q,Q3,Q30
208780315,S,8,X,X0,X12
741874580,S,1,A,A0,A03
680610636,R,4,E,E4,E42
760226503,R,5,L,L2,L20
522147829,R,5,J,J3,J30
760257018,S,5,L,L4,L41
263643763,R,12,E,E2,E21
742179425,R,5,P,P8,P82
741100163,R,4,E,E4,E42
311548849,R,5,P,P2,P20
271912105,R,2,B,B9,B90
760094743,S,4,E,E2,E20
760511457,R,5,N,N6,N64
760328275,R,7,T,T2,T20
760253480,R,8,X,X9,X90
760135731,R,5,P,P7,P70
760093914,R,7,T,T2,T22
760284248,R,7,W,W7,W70
746026198,R,5,P,P7,P73
760046317,S,4,G,G4,G41
741988533,R,7,S,S4,S41
810588012,R,11,B,B5,B50
742016083,R,11,B,B4,B43
760318867,R,5,P,P2,P20
260197291,R,5,P,P3,P32
741486232,R,2,B,B8,B82
741865489,R,2,B,B2,B28
760035355,R,1,A,A6,A60
741943420,S,4,F,F3,F32
760331398,R,1,A,A5,A54
742128239,R,2,B,B2,B28
760318261,R,7,T,T2,T22
731644107,R,7,S,S2,S20
204709479,R,4,E,E6,E60
760330447,R,5,K,K3,K36
760683142,R,4,H,H9,H92
760360533,R,5,I,I7,I72
371638740,R,8,X,X2,X20
208825983,R,2,B,B3,B30
741478433,R,4,F,F9,F99
201951465,R,5,N,N3,N31
741945685,S,5,P,P4,P40
271549182,R,2,B,B9,B99
742621825,S,4,E,E0,E02
721579293,S,2,B,B0,B11
742971562,S,2,B,B2,B20
742787372,R,7,S,S8,S80
746084228,R,1,A,A5,A50
742516552,R,8,X,X8,X84
742940085,R,5,P,P2,P20
542076455,S,4,E,E0,E11
741721807,R,4,E,E3,E32
271619835,R,4,E,E3,E31
742358732,R,5,K,K3,K30
742963711,S,5,I,I0,I01
742802622,R,4,E,E3,E30
751074255,R,4,E,E5,E50
751911978,R,5,L,L9,L99
751528614,R,4,E,E3,E32
750904045,R,5,P,P4,P40
760443870,R,5,M,M4,M40
760318872,R,2,B,B9,B90
760725453,R,5,I,I5,I50
750891465,R,11,B,B4,B43
752729958,R,5,J,J2,J20
752665054,R,5,I,I7,I72
742225369,R,7,T,T3,T31
450599888,R,4,E,E3,E31
742155970,R,8,X,X9,X99
756001993,R,1,A,A6,A69
611573313,R,12,E,E2,E20
751633066,R,5,P,P4,P43
750939427,R,5,P,P2,P27
510163294,R,1,A,A6,A63
300200691,S,2,B,B0,B05
270445167,R,4,F,F2,F20
752819581,R,2,B,B9,B90
752482631,R,5,I,I8,I80
741272389,R,7,T,T9,T90
742728765,S,2,B,B0,B19
462833227,R,5,M,M2,M20
746054628,R,7,T,T3,T31
273845241,S,4,F,F0,F01
742099402,R,2,B,B8,B82
742563411,R,5,P,P3,P30
742783048,R,7,T,T7,T70
752130884,R,5,L,L2,L20
742798827,R,2,B,B2,B20
742077794,S,2,B,B3,B30
741993570,R,4,E,E3,E32
751155049,R,4,F,F3,F33
752821486,R,2,B,B9,B90
751038411,R,5,P,P8,P82
750945926,R,7,T,T7,T70
751214505,R,5,O,O2,O23
752899609,S,8,X,X2,X20
751301544,R,1,A,A6,A69
751736007,R,5,P,P7,P74
751437991,R,5,P,P4,P46
742187874,R,5,M,M2,M24
741804123,R,7,S,S2,S22
760082098,R,7,T,T3,T31
760445272,R,2,B,B8,B82
760032662,R,4,F,F8,F80
760153892,R,5,K,K3,K31
752687992,S,4,E,E0,E11
756051334,R,5,P,P2,P20
742681638,S,4,E,E6,E62
742860527,R,5,P,P8,P82
741587916,S,2,B,B0,B02
741595867,R,4,F,F2,F22
742247261,R,5,P,P2,P20
741623759,R,4,F,F3,F32
741696491,R,4,F,F2,F20
742468098,R,5,J,J2,J22
203008507,R,4,E,E3,E32
741495894,R,4,G,G4,G41
741211670,R,5,P,P2,P27
742988134,R,4,E,E3,E31
742140560,R,1,A,A6,A61
746023140,R,7,T,T7,T70
752488443,R,7,S,S2,S20
752639228,S,8,X,X2,X20
751995807,S,5,P,P4,P43
751153018,R,1,A,A6,A69
751336604,R,7,T,T9,T90
752568916,S,4,E,E6,E62
751790186,R,4,E,E8,E86
750978220,R,7,T,T3,T31
510187823,R,3,D,D6,D60
237181046,R,5,K,K3,K36
741543395,R,7,S,S2,S20
237025386,R,2,B,B9,B94
750800695,R,5,P,P2,P27
751459817,R,2,B,B2,B21
752059556,R,2,B,B8,B82
132952646,R,1,A,A5,A51
751213282,R,5,P,P2,P20
756046816,S,2,B,B4,B40
751843810,R,2,B,B2,B21
752687636,R,5,P,P2,P20
752899510,S,8,X,X0,X11
752486061,R,4,G,G8,G83
752392134,R,1,A,A5,A52
750891469,R,5,P,P2,P27
752583272,R,4,E,E3,E32
752319553,R,7,R,R2,R28
751989621,R,4,F,F2,F20
270954405,R,12,E,E2,E21
752511459,R,4,G,G9,G90
820573005,R,8,X,X2,X21
752331643,R,5,L,L4,L41
751895412,R,7,R,R2,R28
751485951,R,5,P,P3,P33
751973894,S,2,B,B0,B11
752736992,R,5,P,P2,P20
751777222,R,1,A,A6,A65
752739419,R,5,I,I8,I80
331042042,R,5,K,K4,K40
750858360,R,7,T,T7,T70
750856086,R,5,I,I8,I83
431633187,R,11,B,B4,B41
751495717,R,3,C,C6,C60
750808797,R,7,T,T7,T70
474273196,R,2,B,B9,B90
751620423,R,2,B,B8,B82
752539304,R,5,N,N2,N20
751829184,R,2,B,B2,B28
751528075,R,5,P,P7,P73
752748222,S,5,I,I8,I80
750942885,R,1,A,A6,A6B
751670281,R,5,P,P4,P43
542117989,R,4,E,E3,E32
208814408,R,4,E,E9,E99
752753822,R,7,T,T3,T30
752561891,S,2,B,B0,B11
751514683,R,5,P,P3,P30
752890731,R,4,G,G4,G41
756004761,R,1,A,A6,A69
464513182,R,7,S,S2,S20
751836903,R,5,P,P7,P73
756005093,R,4,G,G8,G80
742578952,R,4,E,E8,E80
752022128,S,4,E,E2,E20
205114340,R,7,S,S3,S30
752220859,R,5,P,P7,P70
751000839,R,5,P,P2,P27
752157839,R,5,P,P8,P80
750808772,R,7,T,T7,T70
752321956,R,5,L,L2,L20
750855633,R,11,B,B4,B42
750808791,R,11,B,B4,B43
751013058,R,5,P,P2,P27
756026849,R,1,A,A5,A50
752299987,R,4,E,E6,E62
472394301,S,5,P,P0,P11
750855638,R,5,P,P2,P27
751704926,R,5,L,L9,L99
752134105,R,5,P,P7,P74
752401001,R,7,R,R2,R28
752559845,R,12,E,E2,E22
752012206,R,5,P,P4,P40
750954831,R,5,P,P7,P70
751981022,R,5,P,P7,P74
270075630,R,7,S,S4,S47
751251523,R,4,F,F3,F32
752620126,R,5,P,P7,P73
742131161,R,7,S,S4,S41
750818172,R,5,P,P7,P70
741552713,R,5,O,O4,O43
550853118,S,4,E,E3,E32
752252358,R,7,R,R2,R28
352440075,R,5,P,P8,P81
742538787,R,1,A,A5,A51
522173971,S,7,T,T0,T05
742789235,R,7,S,S2,S20
742967463,R,7,W,W7,W70
743012982,R,5,P,P4,P40
750808811,R,4,E,E5,E50
450896436,R,5,J,J3,J30
271582178,R,7,W,W8,W80
204467651,R,3,C,C3,C34
205496495,R,2,B,B9,B92
741342667,R,5,P,P8,P82
742266672,R,5,K,K2,K26
742277664,R,4,E,E8,E86
742804268,R,7,R,R2,R20
311582797,R,4,E,E9,E92
741688335,R,5,O,O5,O53
741587488,S,2,B,B4,B43
740960070,S,2,B,B4,B40
742867681,R,1,A,A6,A61
742974364,R,2,B,B2,B28
751791374,R,5,P,P3,P30
742939045,R,5,N,N2,N20
263223661,R,4,G,G5,G50
521758802,S,2,B,B0,B11
742763690,S,5,L,L0,L03
742288789,R,1,A,A5,A52
742286105,S,4,F,F8,F80
741161941,R,11,B,B4,B43
461185754,R,5,J,J4,J40
741609108,R,4,E,E9,E99
331169913,R,5,I,I6,I60
611630658,R,7,R,R3,R30
742569827,R,3,C,C3,C36
270642468,R,8,X,X2,X20
562367666,R,7,T,T3,T31
741294429,R,5,P,P8,P82
742488682,R,4,E,E3,E30
742883760,R,5,P,P2,P20
760481649,R,7,R,R6,R60
742739793,S,3,C,C2,C20
742869195,S,5,I,I6,I60
741936078,R,4,E,E4,E42
264012273,R,5,I,I7,I72
741909670,R,5,P,P8,P80
742593441,S,1,A,A4,A40
742646586,R,7,S,S9,S99
742991346,R,5,P,P3,P33
201014851,R,7,U,U4,U42
237033859,R,5,L,L2,L22
201014851,R,7,U,U4,U42
742484441,S,9,Y,Y2,Y20
751658287,R,5,P,P4,P43
770631194,R,5,P,P8,P80
760802397,R,5,P,P4,P47
742837732,R,5,P,P3,P32
742893360,R,3,D,D2,D20
741618608,R,7,T,T7,T70
203364281,R,5,L,L5,L50
432003552,R,2,B,B9,B90
311624871,R,4,E,E8,E80
742963791,R,1,A,A6,A68
752581804,R,5,I,I7,I72
741109644,R,5,O,O4,O42
742237306,R,7,R,R2,R24
741233816,R,1,A,A5,A51
742916783,R,1,A,A5,A54
742619492,R,7,S,S3,S30
752605094,R,5,L,L2,L22
746014110,R,2,B,B7,B70
741934031,R,7,T,T3,T31
742768391,R,3,C,C2,C20
900708097,R,10,Z,Z9,Z99
201024501,R,2,B,B9,B99
742684335,R,5,P,P3,P30
861150456,S,1,A,A4,A40
746025220,R,1,A,A8,A82
742898197,S,7,W,W0,W05
741983485,S,3,D,D4,D40
741180151,R,11,B,B4,B42
900647614,R,7,T,T3,T30
741193439,R,7,T,T7,T70
264075208,R,4,E,E3,E32
421554351,S,4,E,E0,E11
741368574,R,5,P,P2,P27
746024990,R,7,T,T7,T70
741694949,R,2,B,B3,B30
741695460,R,5,P,P8,P84
742944931,R,5,P,P2,P28
452750258,R,12,E,E2,E20
751812865,R,5,K,K3,K31
751850370,R,4,F,F6,F60
752247311,R,5,J,J3,J33
752761467,S,4,E,E9,E90
751189989,R,8,X,X2,X21
203901685,R,4,G,G4,G43
742069592,R,3,D,D2,D20
742195163,R,2,B,B2,B21
742703727,R,2,B,B9,B90
741211671,R,5,P,P7,P73
742553832,R,1,A,A8,A80
746075213,R,5,P,P2,P20
743007363,S,2,B,B0,B12
742512853,R,7,T,T3,T30
264371605,R,5,I,I7,I70
741233796,R,11,B,B4,B42
742386902,R,5,P,P2,P28
742917659,R,5,N,N2,N20
750995027,R,11,B,B4,B42
742550700,R,1,A,A6,A61
870401386,R,4,F,F3,F31
272026793,R,8,X,X2,X20
870271639,R,2,B,B2,B20
870386379,R,2,B,B8,B82
452102291,R,5,P,P9,P99
870274120,S,3,C,C3,C36
870264274,R,1,A,A6,A63
870221612,R,5,O,O4,O42
237043339,R,5,L,L9,L99
942562430,R,1,A,A5,A52
942938348,R,4,F,F3,F30
870221537,R,1,A,A4,A40
870285967,R,5,L,L8,L81
870617606,R,4,H,H4,H43
870231765,R,5,M,M4,M40
870212453,R,5,P,P8,P81
760820361,R,2,B,B9,B90
870299521,R,2,B,B2,B28
463985736,S,2,B,B0,B19
870212462,R,5,P,P3,P33
870367185,R,5,N,N7,N72
870495534,R,6,Q,Q3,Q30
870303448,R,5,P,P8,P82
870269683,R,7,S,S8,S81
870265761,R,5,P,P7,P73
870227091,R,7,T,T7,T70
870439810,R,7,R,R6,R60
841633004,R,7,R,R3,R30
870476889,R,7,S,S2,S20
870462205,R,7,S,S2,S21
870524312,R,5,I,I7,I71
870617606,R,4,H,H4,H43
870392380,R,5,P,P8,P84
870428873,R,7,R,R2,R28
204303874,R,2,B,B2,B29
264533648,R,2,B,B2,B29
870543219,R,5,P,P4,P43
870225875,R,5,O,O5,O53
870481455,R,7,S,S5,S50
870199245,R,4,H,H9,H99
273251347,R,7,T,T3,T31
876130042,R,7,T,T3,T31
200912672,R,2,B,B2,B29
463984689,S,2,B,B0,B12
870568405,R,4,G,G3,G30
742440617,R,4,F,F3,F30
870336168,R,5,O,O3,O31
431536498,R,6,Q,Q3,Q32
562594961,R,2,B,B2,B24
203901845,R,7,R,R2,R20
870541757,R,5,N,N5,N52
870560763,R,12,E,E2,E21
870490655,R,2,B,B2,B20
870490655,R,2,B,B2,B20
261302567,S,7,S,S0,S12
870539094,R,5,L,L2,L20
300171971,R,7,T,T3,T30
943025807,R,5,N,N7,N72
870500067,R,5,I,I7,I71
203899237,R,5,N,N6,N68
870321132,R,1,A,A2,A25
870480724,R,5,N,N6,N68
846030639,S,5,N,N6,N68
870618601,R,5,P,P8,P80
593797035,R,7,W,W7,W70
870491952,R,5,P,P8,P85
203604973,R,2,B,B2,B20
352163112,R,4,E,E3,E32
876129427,R,1,A,A8,A82
742434274,R,5,I,I7,I72
870481814,R,7,T,T9,T90
870271413,R,5,P,P4,P46
870224251,R,7,T,T7,T70
222976053,R,7,S,S4,S41
841671995,R,6,Q,Q3,Q31
431984033,R,5,P,P3,P33
452392293,R,2,B,B9,B90
222474636,R,5,P,P8,P81
311467440,R,4,E,E3,E31
364623914,R,5,N,N6,N64
200047555,R,9,Y,Y2,Y22
222894557,S,7,S,S0,S02
237240742,R,5,N,N3,N32
223032009,R,7,T,T3,T31
237418021,R,4,E,E9,E92
237352665,R,1,A,A6,A6E
311653365,R,5,O,O2,O23
237169051,S,4,E,E9,E92
270029803,R,3,C,C3,C35
222547186,R,12,E,E2,E22
202695709,S,2,B,B0,B11
222982253,S,4,E,E3,E31
201980713,R,5,L,L2,L20
204597157,R,5,L,L8,L81
237017624,R,4,F,F3,F30
237376772,R,1,A,A5,A56
510250506,S,2,B,B2,B20
262499048,R,10,Z,Z9,Z99
521205921,R,5,P,P7,P74
203906991,R,7,R,R2,R24
540990078,R,5,P,P8,P81
237087873,R,5,P,P8,P80
521361731,R,5,L,L8,L80
521306992,R,2,B,B2,B21
521290127,R,7,W,W6,W60
251828488,S,1,A,A0,A11
521444968,R,4,E,E6,E60
131610451,R,7,S,S8,S80
530116710,R,7,W,W3,W30
541835296,S,4,F,F2,F20
800148653,R,6,Q,Q3,Q33
133048373,R,4,G,G9,G9B
562501124,R,2,B,B2,B21
521780515,R,7,U,U3,U33
237002632,R,2,B,B8,B82
311677884,R,7,W,W3,W30
541558882,R,7,V,V2,V20
520741814,R,5,I,I8,I80
541374148,R,7,S,S3,S31
530172317,S,7,W,W2,W20
130433740,S,4,F,F0,F03
541773406,S,7,U,U0,U12
540805530,R,4,F,F2,F20
431201653,R,4,F,F8,F80
580914436,R,4,G,G4,G41
480891418,R,7,R,R6,R60
541024562,R,5,I,I4,I43
521884438,S,3,C,C0,C03
541671883,R,4,E,E6,E60
541384916,S,5,K,K2,K20
541629975,R,1,A,A8,A80
530205889,S,1,A,A5,A50
300652791,S,2,B,B0,B03
136183605,S,6,Q,Q3,Q30
541889077,R,6,Q,Q3,Q30
540603502,R,3,D,D2,D20
411984081,R,7,S,S3,S31
521202644,R,5,K,K3,K31
541504679,R,5,N,N5,N52
540895648,R,12,E,E2,E22
540887287,R,4,E,E3,E32
541595479,R,7,T,T7,T70
911865279,R,4,F,F3,F33
510240493,R,3,D,D2,D20
237004354,S,2,B,B0,B11
541999847,S,5,N,N0,N12
541999844,S,5,N,N0,N12
540534405,R,5,L,L2,L20
237011544,R,1,A,A6,A60
521441441,R,1,A,A4,A40
942474731,S,3,D,D3,D30
541615466,R,1,A,A8,A80
521217106,R,5,L,L9,L99
546052893,R,1,A,A6,A69
366101090,R,8,X,X9,X99
522048606,S,7,W,W9,W90
541851964,R,5,P,P3,P33
541849891,R,4,E,E3,E32
541777157,R,5,P,P6,P60
541547367,R,5,L,L2,L20
582085326,R,7,T,T3,T30
510208890,R,5,I,I6,I60
540695125,R,7,U,U4,U40
753057770,S,1,A,A6,A61
540841262,R,2,B,B2,B21
271255674,S,2,B,B0,B05
510449674,R,4,F,F3,F33
520741393,R,7,W,W7,W70
432037202,R,5,P,P5,P58
536019628,S,7,U,U4,U40
363274346,R,5,P,P2,P27
521132262,R,4,E,E8,E86
540901005,R,5,J,J3,J30
540841262,R,2,B,B2,B21
540833311,R,2,B,B2,B28
540791977,R,5,P,P4,P46
521426174,R,7,U,U9,U99
541517707,R,7,T,T7,T70
541851964,R,5,P,P3,P33
237098748,R,2,B,B6,B60
526080759,S,7,W,W0,W02
541293256,R,1,A,A6,A62
621353357,R,7,W,W4,W40
201782011,S,3,C,C6,C60
237084339,R,2,B,B9,B90
541064716,R,1,A,A6,A69
200743932,R,5,L,L2,L21
541418680,R,5,P,P7,P73
341320720,R,2,B,B8,B82
521165531,R,5,I,I6,I60
521114697,S,4,E,E6,E65
541642510,R,6,Q,Q3,Q30
426063572,S,2,B,B0,B03
237423496,R,5,P,P8,P83
237417411,R,7,U,U3,U30
530234290,R,7,T,T7,T70
521095066,R,5,I,I6,I60
530178290,R,5,O,O5,O52
261756738,S,4,E,E0,E11
237447962,R,5,L,L2,L20
540675506,R,5,P,P8,P82
526057050,S,4,E,E0,E03
540901005,R,5,J,J3,J30
530214882,S,2,B,B8,B82
541595774,R,5,L,L2,L20
311742955,R,7,T,T3,T31
541064500,S,4,E,E6,E62
352258075,R,12,E,E2,E20
541615601,R,4,E,E5,E50
540505955,R,12,E,E2,E24
540524902,R,4,E,E9,E91
541552747,R,5,P,P3,P33
521189655,S,5,P,P0,P11
542024437,S,7,S,S0,S05
541552745,R,5,P,P7,P75
521238441,R,5,N,N6,N64
540535104,R,5,P,P2,P28
540915317,S,8,X,X0,X03
540629691,R,5,P,P8,P82
541149882,R,5,I,I7,I72
541872647,R,5,P,P4,P40
541393537,R,5,I,I9,I99
541364885,S,2,B,B6,B60
540535104,R,5,P,P2,P28
540808239,R,8,X,X2,X20
541615598,R,5,L,L9,L99
237118287,R,5,P,P8,P80
541916517,R,5,N,N2,N20
541553651,S,5,P,P7,P70
237375346,R,7,T,T7,T70
521373103,S,5,P,P0,P11
541850067,R,7,R,R2,R25
540803325,R,5,O,O5,O53
546059009,R,1,A,A2,A26
541080608,S,2,B,B0,B03
540796066,S,2,B,B0,B12
521289657,R,5,P,P7,P74
546433122,R,5,P,P7,P75
541382723,S,7,R,R0,R19
521404857,R,5,P,P7,P75
541663986,R,7,T,T9,T99
540972486,R,5,J,J3,J30
546053662,R,2,B,B7,B70
743071794,R,5,P,P9,P99
542031700,S,2,B,B0,B11
135563001,R,5,N,N3,N32
621135981,R,7,W,W4,W40
620988294,R,5,I,I4,I43
541282756,S,5,P,P4,P43
541222147,R,4,E,E3,E30
540880233,R,5,P,P2,P20
311620682,R,1,A,A5,A54
540584800,R,2,B,B2,B20
201612906,R,11,B,B4,B43
540988560,R,4,F,F3,F32
541163134,S,5,I,I6,I60
541101179,R,5,N,N6,N64
540987761,R,8,X,X2,X20
830435138,R,4,E,E3,E32
800340923,R,7,W,W3,W30
540897679,R,5,P,P2,P20
260803466,R,7,W,W3,W30
541844267,S,2,B,B0,B11
541735338,R,1,A,A8,A80
453230862,R,4,E,E6,E60
363666533,R,4,E,E9,E91
900345214,R,7,S,S8,S82
521306161,R,5,L,L2,L20
237126857,R,4,E,E9,E91
540737207,R,5,O,O4,O42
510248666,R,5,L,L2,L20
311650055,R,7,T,T3,T31
540648185,R,3,D,D2,D20
540976559,R,4,E,E9,E99
541008875,R,5,P,P8,P81
541144120,S,1,A,A2,A20
540505892,R,11,B,B4,B43
540505892,R,11,B,B4,B43
540536105,R,1,A,A5,A54
541305517,S,7,W,W3,W30
541970142,S,4,H,H0,H03
520784740,R,4,F,F3,F32
582040928,R,5,P,P2,P26
133170827,S,1,A,A2,A26
530217158,S,7,W,W2,W20
460282694,S,2,B,B0,B03
364350720,R,5,P,P2,P26
721436505,R,5,P,P2,P26
273628041,R,5,N,N6,N63
135656187,R,5,M,M4,M40
521317562,S,1,A,A6,A65
581836220,R,5,L,L2,L24
541417000,R,6,Q,Q2,Q20
581836216,R,5,L,L2,L24
581917699,R,7,T,T2,T21
541634929,R,6,Q,Q3,Q31
460282694,S,2,B,B0,B03
721328891,R,5,P,P2,P26
720863839,R,5,L,L2,L21
202622550,R,4,G,G3,G30
541071370,S,4,E,E0,E11
521642692,R,2,B,B8,B82
300357171,R,5,L,L2,L22
391950055,R,1,A,A3,A33
540833818,R,1,A,A2,A26
520632865,S,5,J,J0,J03
541659039,R,2,B,B8,B82
540534609,R,5,P,P3,P33
363823033,R,4,F,F3,F30
530025870,R,5,K,K5,K50
530229465,S,7,U,U4,U42
311742074,R,2,B,B6,B60
236268380,R,3,C,C4,C42
264066298,R,2,B,B9,B99
540842806,R,5,P,P8,P81
521651248,R,5,O,O5,O53
203676886,R,7,W,W2,W20
